NU_INSCRICAO,NU_NOTA_MT
4816f04ccbaa1e4b65de8f216a428e1a35cec252,403.30382770437217
00ad5d5600298c70d3a4511ef2e84a483bb22c86,406.8284806606039
7b807ff1f62f5e196af28f0b495c359dccba903e,454.82348317962055
3827e819a620d8f9a085c22cea412b1865aed0c7,459.4678262249339
8f8c6bc5499c24cda37005caa310b7207d7801ed,584.4749561572633
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,412.6071192098322
da2d48a8443b76c28d3073a76005e912d2e152b4,572.5964888121437
3e5fa0fda2258366ec6de455735875bd7a86e30a,426.0925927414544
9d8fbcca019a71a67c870dce2de462a019da9c69,534.0995470623254
3dfe82e880147acb09c7170075a65b923c53b6d0,484.85382614031784
17a85e2166e19b1993126fbff01206beae738a06,647.7899486071267
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,470.19894163549645
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,482.44417688855174
0ebc697a57f14982a84f3eec580484644f6c000a,506.52773955497804
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,423.5462513528106
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,436.2096058752285
446ced3e5fde8d61781304cb4e9e9fe131628a50,577.7809328765268
8e02a8d2104547a599667b38312691bd19b3bb05,476.4493708657881
e490a4b077b1d2750db453b48f6ad43a55cbedcb,588.1444106065835
e4c9df4005db1531039b317e86eaaeac4b06c4fe,563.3546517626357
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,408.5347336182556
281fdf12804aeed37efddf06d2f156149fa25757,489.8699977023158
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,559.0098861075892
87fdb4510def669e4fa6434518d67d253058d250,456.4995851150804
e1e7281374350c1d8823d83d22a4f29aafada269,524.9411253245808
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,471.21741760396185
6769b690480fee480998f11ab1791b1ac6ea398f,545.6221992914743
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,603.4353507630262
ba2f1709027e9bf363be7f6de512132f7d4af757,495.22255116551884
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,427.05367864235956
6e91321e228d6d4dd87f9730a6551d72b33931ee,410.5646106461633
1e48758bf7f8af48969afa1e56ffee66f92f41d2,465.98682590959595
78ce05c90219380972197a06065cfb5a684f8b86,505.0942045490132
d1937748cc2c90942de393c34c2255137c803eb2,508.26778413067046
c133dc2945c16fb60ae37db0bc7743959f3da3d8,381.7239044885967
83fa6da48f33782c6dcc3ff3a64a94022221df13,386.29666179221834
d26a47079931199956f0b05bd3dcae4a0273459d,419.8346653027189
d302df44c6e15373315852331ebd3b6dbbb4f2cc,603.5359682883479
7c75c93b5545fdd9e5beb09c956a693548424643,406.64221095430986
85850927c26adce658c878c72674532ff1355a0a,485.675929072414
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,477.8782240386217
ffbae0ca9e948254b873fc862b12fe39957058e3,478.74019710217215
b96064b65630b4832f20c47ce3b7ed5f9be9a052,466.66772782951654
f15ba67882369b617b42295b716c82d8e5af5c70,605.7470923111159
4231b98f39f34149443bd70a4ccef54336a925b1,592.2891998543487
f35249833d1bebb70b5fa6345904cb0e3f222600,605.611571852693
407d69d21909f9944c6ae17a2a3266993b2a5846,538.5835502522734
e4af0fe1eece28c3316bdb5f7859e0555d816adb,560.8929126932499
01ece8c37e9e349da24020b3a914426b212bf893,537.2645100273107
e2340afbf8f44e672546d21c55a7f16918540ae5,524.1841134604911
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,485.4705729531338
fa6c1cf41ff915d405e1f65f10f564a117baba9d,532.8200243232463
95b67d2b35b0e9d32ffa518017824bb909f823ff,599.108635103853
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,580.9619256079845
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,420.94833880017416
e764e0c5d6420b20733cd195050ece92813088a8,466.8148311911124
5885904584fd96c4b81b1c7dba12d3069f1279e7,468.3694392361415
f3d828523fb53b206d38e0d6c383dcb8386fff06,476.7282648087581
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,455.7745845507166
d93f82953b232e32f09c49980023a6dd5190f82e,409.92489835423015
ebb32cf7d8b122a5dabd41723d31d834147b0944,435.6567431343586
7ede2e4d7b38337e9819adbcd29f493efaf1422f,458.89212463042463
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,434.50807687199404
4c655a6be04f11039d8691c84f32a127aa31302b,455.39142895787637
9b11807d3cd299ae7c4673b996efde237367869f,465.4212781877601
e8f1b07f87537cb6dfa1ad1427023dc333615908,456.58489823341125
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,626.1571651403901
ef18490c7eb36b305d531c27369096537d08755f,386.6060455341473
c69a7ad481dacbef32e5b399675ec26c653c0983,504.90027530030073
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,465.68910929212893
f97331e59feafd161d011018f9c74fba1fae199f,543.9499637053088
58aa87c8d62f7e274075e201f0321699b63a2449,492.22200555887736
c098d4843d7e2c6f092659d6c7e856561e1bf965,442.89589613341184
69b82b274c4e45630e076443ad0f92022d55f561,522.1150469924376
88c09b0e47df70ac2a800ee9356c07c149e47965,526.8603596590585
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,481.5383846012258
130552305b1d235736ead954f3a39a31a5e26a85,500.631903732113
38a2d03c567e15017340fc668151031745829f6f,433.41554705691135
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,519.7580814136156
f34367830fcea24bed44531a21723c743aa23388,412.8570744448382
2947711097206170cb5cfcad8b3264e7d46cf84b,564.6189079741546
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,398.4437235554371
4236bab9aa4fda581822d73b2673e18173259236,575.8031459902031
8b74ecf4de459564720217586afd122cdd9a8dc7,378.30834312505755
3159104a8cb51f88391d02e5679c7b8164e3cf3c,414.43770331117105
ea71616417d91e7c2de90e3cc7e429379b8cf720,516.5398412346278
b88b2ecdda851269372c7abd185d062a7e6d2c06,530.398060419267
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,410.9868010257779
d945f52c48de4820b70d2ff189e79d3533d6ad19,478.65721130730356
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,510.4826512424915
52feee56c52b89353482d8ff79596da74721397d,465.93159831937277
4e18ab8ae4fd83938f5494798f508d5367cac2d2,449.0241017560653
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,431.5331820209385
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,429.2143306808064
54ff102165b4e93fac3b1f5da7f71819da23748e,432.3668328387037
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,415.60894998142356
2d5560d6dbef33600be60952b3aca292c59ea7b0,474.5518365312733
980beb6549cdfb6c50c021ebac3193ab8a767283,421.2420104685241
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,382.7182047815265
976c956801b752be72d06bf859a82f6f8d81f125,458.1330407579145
18f200b076c037a10fa275ac170a70490f5dfbb2,397.47882202805283
cee30066639835f12782e9590849ca897ac1b171,593.6197867760534
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,527.7472234051543
0181d96df3733bc40c221a488d453f150d34d829,492.20366634520735
c9d8c520f64aa59e3b241482268d5071698514b7,476.3196330838512
e4429cb4643af3638695f52912a9594f6bb5254a,466.7551430063496
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,555.5778447213256
23aa1ab1064be4febd0b0e54f239176bac13d4a2,544.9389452165162
813c8241c45c9baf7cc1ecae80a0690059c3d99f,552.1446420379943
27ab51f4028992f4d54134a73a8bf348d9d8474a,456.98263926786717
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,500.1114552944178
4b213cf1f92a34b91d49d99d859efe8a2914694d,520.6401232992807
63393ce3741aba030985130fbdc82348bc5c964a,488.5469759787519
a0844cd384bb27f263b50028a152e1aea6f3041b,482.0548443182197
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,418.90506162126314
d0acd5258d606e92178448427c5c8b15ab1b4fc8,570.9037913603754
97b06064bbe6f8ef5c82aad4c36edd13027bd276,503.0227632206265
51e6eb7de613c8b30620286f5c0f462e81001120,405.4884193784387
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,466.9975688306666
72fb4a27711b359a6195f60a1ecd7e363180e008,491.42816734742246
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,430.84422886556206
39d2bd056fe559e69df7f1ee9598823180c8f7e6,450.4190739331217
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,526.6113216064111
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,611.9663179021036
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,452.18886859586877
4a514b8fa6795dcd5e14ecd1c907d540244f637a,510.71099909933383
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,467.6498811088229
13377ed3698676358403b48d0eda8c7ee1d6aecc,606.3791821892169
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,462.01104368468725
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,485.0027616380139
ffd73716669770ef69fb5db55c040b4bf9ca8876,502.8402182422829
d4348ecffd6bcf2240a87e2894b44b060871b4a8,496.9027430640494
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,399.63815820100376
20b0239ad3768ac025647a4114172ab3732b56cb,598.7877603109941
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,434.7181837111474
df2acc0d65eae18026825eea094d5860a7596d0b,620.9038704026364
450cca333151ec503717ae505d19a34e1eb101ba,441.40951431708305
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,409.4559981394761
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,583.8447174895114
77b19663f69d3e984be73a22a31d776e7c04c45c,468.5449087744374
54da87b25a92c3b2315e1a6120398c2712416a14,425.92613972993996
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,459.86480245785003
6583c26f055db28ad39587d7222d4bb841e8ea67,481.21840295821943
db9fdf021693e9620c80ed9a4d414557fd6d19f5,369.7656657206048
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,559.4471458022549
a16fec7d39e6888925c45547f002554482b7cdec,380.43316108241964
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,434.0809768974408
422706a8f501b893c3afcf0568ed96d27e48c23e,486.94262327052405
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,487.9488859173541
57b58443cda566f5cf3bd4e500b8623eb9709975,534.889527151247
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,431.2413216286296
e19c44f83bbd09c6a4225663c603f66d32b8edb6,462.163874720988
8c000f24fa59f6853dd3934d184bed253ad81c40,491.07637746964724
92d26d442aa39811a925e409313c2155c70bd207,462.92374679267783
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,558.6857516181628
e0046f52481512ec10030f695dd3d56c14963819,562.2190217980217
4c3d0438add4c03cb81a25c5eee309226aa28053,459.121042538286
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,523.5985555595917
0ae9567502f385d06a8367de33e93952a2ab70c0,510.90254578286573
69d2ddc8bdf8d604a71a2752b116907482329a27,394.15942397371583
a1203344dc3ac6e15e54db1b21423904cdd91800,442.7636353665918
c759ad904d22197f1cf3b5ef9e41ee1609513cea,680.265265105365
9c116780cc06704304d288d079076f160a17e16e,490.0800426227518
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,428.9482058427176
29ff45ccdb3218636888020586ad0937061d5fce,541.7880009287019
42e41941b2e875c39adea29e0316d4463b645bc9,559.1098198773393
8bd03c9e28441366b398da85e8cc788bf1cae5e6,430.46319307037055
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,429.6283501306855
c5a416e9d46068859aa2aba316db0653b8bfe95d,423.5367324826219
79241e179af88eebfc54cb143d00a31f32dc1543,401.9585219916232
08388faaa66a1114f5c9f268f91604a87c53bc1c,400.4282766283523
755163a5846bc975b2f56d173b8d007274af14e9,472.76232958530653
9dc8176b2b435cdabef75b6bdba80010da32bdac,474.78464247503274
db58077a6d9064040df91d4c211f102003d2e1e2,457.6123788187284
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,530.415909585322
16397992b0106ec27c19b528b0e054cd177ebc22,555.2164546236977
ac31ca75101445def2cf48e297b8928655378167,426.08794288319416
8fe81ee79ae22a3b9cd83a833861e0970c565c29,425.68207903531834
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,543.2437695876829
172c3201202c7da0b9a8233e72fde6d0c6f8d388,454.9957313796392
798aa833377b56d48abf3216c1b5a631c3149322,440.01937238581496
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,626.7765110885364
5bc8c472a9d28a0d0f92c9f46470258394d7e363,448.251433148181
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,574.516589847027
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,557.2467989048346
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,378.92374213083764
fcd382593b2bba0637f03548f6a0d7da6835f51a,452.44823330221385
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,573.2088387777183
a23b332bafcca06eb8cefda864c756f5791de732,537.8548331613003
ff298bf688bde9db13791da42e91b7d40a02bd0a,525.9937046892228
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,544.6355912775862
ddd777e1831b4503bf1ab99610fd57852b52b2c1,466.6606153025221
19e929094c9125d910057a57e7f5848a0664b815,455.66266075396567
c3b3a42edbd7966a308858e9c60a0f5699280255,540.582283369361
69029c08cd046608078c004179d57137c7bc9789,499.8728038119187
06f46db734fb75f5a610d28c37b830c2c0c193c2,504.9223811570716
420e2c2feb6b050c91b9badff729fa95cdc9cd73,607.074701275304
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,543.9328884359343
296c589f825e518bf2656d32ca54043e9642b5e5,496.7566982595467
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,454.3609209679568
69bb73b125a392aa8bcdb97ccb824827a83f02a6,538.5788579615751
41b5f19354c8262b799b2d6fd433f5f056d64c21,386.0061518284018
179e4eb03317a216cce73131c1fe32df6d7affc7,431.33829697034884
683d4874912f09abdb539e4d53f4c466a7b22bec,440.7381414658872
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,458.2562896272377
1e198a957380b99a5522bb8ccd848c77cab55cd4,456.8956511328888
65116120167f20ec93fb8a852a2ae24c6ea83e3b,498.2394564298027
c6cc92d5343c2833343ca95870de90ab97e954ff,499.21618970600633
9b413c2c7b2222d50e112d2ff513eb8becef359c,417.47647832728774
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,561.3121112763149
c389d7fe6b068ae69d9e18e860116bf3e83729f5,464.8868707501818
04b6d3386f2ff30822cea94b2335647b08634f69,437.96532336928544
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,437.2692355062105
f79f9d53534914cc05e3b69b442befc8747d39e5,530.4688992847259
b9dca5370778c64f1743eab56bcff742b312866a,457.0907987943179
f5a8f5810316ca0e32f1891b295b2ff52855031e,489.235313522694
467224cc802895d7c56ddade42b895a4f9feb351,479.41268714577154
ecc35aaab26f1e81337edcca3215aeee255fb4a8,420.77433245222414
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,510.87593247338856
5d6b378efe9bee999365f7e7f2baef121d802554,438.5391783360631
e559b0224c70c5f6375cab74919eda3157a95fa3,391.5105873291304
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,462.8103314602004
3450b511f871652abae2d58183296f0e72276a87,402.02594988192624
ac622d213a881f9eafabd518aeb3aaa5b45db706,462.1248204373639
3e560c1c260b4313ad253f31c77cc6737f3778a1,380.26095188135906
cc8c985befebe7bb7783571e9b77943fe08ba612,399.46709346783945
828c1553914afa3fa85435ae1acdcf8d125dd969,507.529720342599
301cc8580119bd31cc5049ce7de3950bf7359f53,419.1483766935123
e35c8e0bf8466bad9e5a55d141e58928729468fd,411.54432774319565
bce711a004527400034e68bfc44f549f24d23904,487.8836167611181
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,478.6753061437729
bba61862a0d5e374946866314eef256b08869072,432.0306929490616
9834c1fe9a6e135008415863a86272af15f872ba,427.2632675240286
8f751f14b74f7a5583bfaf744c90299d3b02f60f,462.0222547706322
6798578a55f6837578efc13df75af7044f25fc83,577.7843776689604
296d043c4cf92f5472007f8d2b26aef6ff465cc8,476.73380014801364
a14a44ed88d9356f9c732a2bac09796b2142cc14,591.2527419287931
72476117cd53a73c2173cf5ac81e4def90f96ee6,462.8640272275881
a448ecf06c50bac45592d241cfcffe8c91778336,593.1374257947307
c277a60e771011de2be776c1079af2116f7f7cc7,562.7716726977844
6417b48130cec022d06033bd008866e3224b99bf,488.2910261068112
d0ae824a3c12796d5707fef22708b1c8d4659176,409.1300254777161
0d82cdb31205110637841bfa1bc54356f610b359,444.5769000715241
706cc284dab3051ced52adeb62818c7bd0ac42f2,449.22610111235116
16bbfb1023120278eea074c72053e5cb81504fe8,432.31227540700274
f294190285c04b1d4c5116eb0f3bfee2d4171110,490.1002594105356
555f23ecb19709bbc92ff4f0d2b987306c1416fa,391.34245906706354
8d1967edeeea7561710452a89b98f1baffc32a6a,418.3789106551047
a04d8a60ddffbec04f7951e77d84f570b689cc32,476.2066767362465
859c3c94d0bc245c26422abb7f289331ef084797,594.213816692124
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,579.1805990656037
18b4a466301d3ae63a0a2f84734fa1e69774b180,446.8605815160408
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,406.1136972673098
590de397312d2abf63ccd52fb8f46fa720b4284c,566.8313515447942
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,508.61550334607233
e84cd2e6149416241129c24b20ae6e3cca3bb521,414.322227019813
b7768c154de5b67a043e4b97c2b0f82d06830f71,520.855989319133
77328cba4cf800777d4469e48a0cc95fa1f09d4b,434.08806349559455
48567b1c49438b0b24e7e338372e08c6b9f09818,464.080386580547
da93c07fa0a9d683b5d744b341888cc489ebef1d,433.8512793873468
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,410.5397771209063
9c613b956fdd251bda7a8ac21441f5fe67d7f357,457.1132324388187
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,417.67691468654664
09c63fa60a00172475617c0c671b9cc60f149dcf,479.4554137646888
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,461.8203803822699
ec2bd1d568a708cdb28d059820416bdda79557dc,411.61532719549507
fc7bb22ee547c81f2de75c284984a67db00f2322,523.9726644343134
87e42e3f1e79c11b9bec6826b4f814304531478b,455.3240613344308
208b03e228c504e12e4c700aac9495b94b4c7407,614.4814540596954
2e2c64e5e2c9a9679560b233d2ad216ace93f660,491.35254810901966
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,573.83876724886
493e19b41cfe9968dd0eaba1868bef1b3d84defc,520.4537721800973
bf431548e10941ab81b1a34f92f1cfb01950fd62,490.79071241709784
a91404916fdccca1894af4edbea7666901f6252c,549.860513976645
940358b0bbccb29c1d2a79529b2172c43da6cf7b,464.2419605947971
947c15e258fbe04cbe9e6beffd2c8a16b959d781,465.3704230540618
293bebfab8bc0f1981e06f74729451ad261c408f,530.6399359717741
21811108f3f9679121c19ea24f253687e2fcdb2d,584.1117880432528
e5099c2b9af1492528206c5324fc629b53d39b8e,463.52551587961614
db83eecf9ea6d34183bdfbbd3a294239d209998f,432.3931970059037
4293ce669b29af8502f54e8c681f35ada3faa9e5,400.33369914251364
31ff07e2747bafb95752566b0f5a64b922882904,422.99873629568384
fa69a477c4c6483c3bfbbfc691f7be572baca304,580.0300509222807
3b8a8d9ba1ade08724431323599b06bb8979f602,483.087818226087
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,426.99226699566054
8332264f63ce9bf729b5897f54db6beb4f76178c,398.1771406463568
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,607.9936004755093
2956c2d286a5003ab466c521de37dd1d9c56b138,477.8549997612116
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,422.3397258805828
9da399adb6dbe6f539fe289790b7c7a97f77ba68,512.4880818292081
a644cb43c16195db2b590b4b3acbe78beb00a757,515.6408481013864
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,482.5428278067266
229c208f27d32caa49c60a8961a7a0000fa35d0f,510.4014621324605
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,568.3285604425596
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,440.8959948829845
e5f10e690160331385f35e159ed1bc5c4200e1bf,433.71472762720606
4852b5e9f012432260567d41bf04692c73f86f01,438.75744606524273
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,434.42093241005637
9a9a049c1ede532731ab8dd050f076bcf3ca912f,611.9617147098525
f232120e01c15fae99266adceb47be0c3df15e08,414.2038610491316
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,497.0051545898746
56d3ec2cb296719d257acc058f480a344bfd97bb,521.8228538041103
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,496.18679446315497
542aa64a6a87d1833d09c967fc672a88643116c1,383.72734415124484
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,397.6246441200885
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,590.1473603723753
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,637.9872720679832
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,425.83174272062155
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,382.3178284246877
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,452.8864134883141
d79709571e24ee9bf8afab33d06eee7929ac0286,444.67282179663067
1003b7d137a200f66ab4f2d3e05e981d9a023b08,527.7037579007258
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,514.8864855445936
6d5111a9889453975716b90ae82da4435462af9e,424.37643211115375
3f528b6e3b867d4116bae65044d6e271dd65fc8a,458.05197095989433
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,446.90720524778357
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,444.1043466561751
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,562.3517197243375
d0b5a4ff0031607990780a1db353ada430aea498,430.357146818495
24cad5cf91558b12b45c1212700db673e5ab9b40,400.704610923401
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,455.40950844470876
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,449.6205609570571
c6d8390bbb0c91ef180da9e1c67318010bd84083,462.60630102298643
a0bf486a224c638a70bebd3cac3b1c1827b9d830,436.5010162290588
1e1a31194dded0ff0f168985aba3dce8bde7daf2,456.82516266079597
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,464.68881560838406
8125c71f5ecbe722eb675219e0450bf75134e9a6,429.58522821564884
27666028586f534a805324eaa3c121f37b991ada,531.5659701598486
2978e2b3b4792932d9265d7f4db581af88d1a921,530.3381289021545
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,432.99161650484484
effb9dc8056f1c11243fb0029182555553f03eab,380.20460069426105
17b6e43bff847be21256a445590fa7a7ea7c1b88,459.91526996208796
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,420.2249734337806
a27083eeb56a694649973eb5643a4fbbf14f8498,521.3251919867769
6c6b84d373077d1fb5e174ec6f98c84171e1b014,512.1057034482631
5b7c07974bbc5152dee67fd938d13fc6af6d3956,509.4629209661726
f821fd4401e089f1805edc4133e4ffed07face2b,440.8519593087365
586e7064860818014147f486a6a1588301e6a3bf,499.4977840258484
4f614ed4b5f35844728026fbb84495c6741703f7,520.8835194775556
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,461.79839418343226
810121e807426e1e4817a5e70763ac080d7ac2a4,439.961971466772
81fb55ca891b7f81ef4d173c02db0966d33623f2,452.2224412276116
d80e565ade74808e6ae79d10f650b873a9d360d6,475.460117056994
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,471.05020836739976
558fd1cf1dcb66e73f1e4e2f194187e474479d76,433.9369149379784
da45016b0cbcc19ead94a81329e18357a188b694,420.93815279048357
91d6ce670cecd35b7f7da283df465ccb09f4fb32,445.6171035840221
292ff64a45a5d097187a7d7fc7ae944523a3b66a,429.95246540665397
c1020ba850c9730056bfaab2ea5546fca7d69bb6,450.7010550721535
4be47d1f5c4fa0c08945883a1245ce93bfb43171,549.1462145740279
3188528b46d4a71ea6646dbd6b682c81f1e02d55,416.8932117171063
89ee650f4b18600df329689aabcd687e8ea3ca5a,508.1684891871434
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,402.3651683962095
7ecdbf15492309acef88a0cea8202c5f753f4be8,614.9859190072557
bc2cbc1470b13023cae4e0b171970c29eab5f8af,551.6176223995037
8650b36bb6108cebc07364fe068238a716575b26,448.7988751570274
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,663.420679113018
816ba4bae3ff674339493b188abd6946891190a4,431.4423299252942
7f254637ff008fca97bdca8d6341a58aca7b6c6e,519.8700446640721
3f26c9b465e29cbf697ec03a0e29115683a5855a,422.832311104415
ba0e14a4dbbd763c46777e5f14da21219ffaa172,384.221213553623
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,424.8210940692592
7528625c7695f25665da7eff0a75b2e42fe25d51,485.8279920480223
80d4a78f2c741178a286f0383946fae0a1b1a452,480.81658164876666
f9498d084d82309516f4b32ad5eb0b6ead920b2e,501.44933037394054
6d7936cd053671f5fa83cb0b17541834f752f2e2,456.14945190575133
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,559.3895546705899
9f75e68e9754aa2c5b8776372ce0bf895d868949,554.1235438783178
6c39c98faf734bfb5082897e378e39946eb10d93,419.4438009236808
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,409.35147745910746
6405866582cfa671329a8ecd69574a0cd1a04736,449.9107584173664
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,433.3108404644183
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,420.81372773772716
715703f8da45840db25b9a94f094b3790946c1cd,424.89385328014623
d8dbd1b69422da966feb6005d1ccce48548656d9,454.59200198890295
4019d2f602005d121df30144dfb94a4415eb8a0c,559.1064880091992
3b618106b573abf76aa2e1ad59e450fd001d170f,606.3855666955824
f3269ce0d968a788d47c6f069c4a3df837c53198,601.3487699901782
fc20052feadd87b6f71c2974acbde472d85e7bc7,399.25015172895036
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,714.1374857414585
d3cd2e161aad20ae308e31d5d8b50ae102515186,610.3211803105364
8cc6e2c636a728c62200b83e799c873033abbda1,433.404254181512
3a87da90d76f149ac97c166c2eac94889398a36c,433.0792029971544
9bdf8d2765e09212783fd4fcee4ab75f752257b0,458.20473509549026
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,520.8898404230331
ea3cf3a3d07f1a8fc156b4943c881944f3877a59,627.4046935601
e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,425.15581782283084
7a454b802a33e9bbfd90a6756ed5c937f4f622ae,491.40350998415613
be06d4428b183206a54f935ffd637e17c78ec019,427.1325623009627
cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,421.0576936153417
9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,413.68461435143377
b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,417.88614247801274
e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,493.05765939845554
b51c926e18c5c6988c59600cef4d26967affc458,524.1832769242951
9fbe5c973f2341230109710c20deac899bed71ec,381.74571272131277
132afa9d6557cfe2a487466721579a24d16b4de2,465.95042593571117
644e204a4cbd6c0aa096e40288ac0495295f619d,531.867341508392
